Wavelength,WMS_47,WMS_48,WMS_49,WMS_50,WMS_51,WMS_52,WMS_53,WMS_54,WMS_55,WMS_56,WMS_59,WMS_60,WMS_61,WMS_62,WMS_64,WMS_65,WMS_66,WMS_67,WMS_68,WMS_69,WMS_70,WMS_71
581,0.007397375,0.006947947,0.004776823,0.004776823,0.008075094,0.009749863,0.008683188,0.006321272,0.006586806,0.006283847,0.006540682,0.008311702,0.009200621,0.008514757,0.014579319,0.010996714,0.012310587,0.009220201,0.010964754,0.015527535,0.016520061,0.014797443
582,0.007371471,0.006935603,0.004771909,0.004771909,0.008042901,0.009706852,0.008651543,0.006305004,0.006572208,0.006269833,0.006522361,0.008289757,0.009178285,0.008492954,0.014563143,0.010976164,0.012296128,0.009195846,0.010945636,0.01551484,0.016507827,0.014781742
583,0.007304642,0.006905421,0.004754566,0.004754566,0.007956401,0.009592687,0.008561146,0.006264552,0.006533333,0.006234993,0.006471079,0.008231436,0.009118127,0.008437942,0.014507901,0.010921925,0.012254656,0.009132961,0.010895468,0.015474797,0.016478922,0.014729833
584,0.007233806,0.006874988,0.004733677,0.004733677,0.007861876,0.009472622,0.008460426,0.006220278,0.006488121,0.006197734,0.006417086,0.008166916,0.009045933,0.008377944,0.014429728,0.010859413,0.012201673,0.009065434,0.010837524,0.015406641,0.016435294,0.014654329
585,0.007203895,0.006862391,0.004725218,0.004725218,0.007821659,0.00942371,0.008418458,0.006200188,0.006467188,0.0061813,0.006396055,0.008138772,0.00901156,0.008351154,0.014390621,0.010830588,0.012175701,0.009036437,0.01081063,0.015365833,0.016408337,0.014615033
586,0.00715477,0.006841939,0.004706212,0.004706212,0.007739968,0.009333006,0.008333472,0.006163974,0.006428809,0.006148494,0.006355056,0.008084049,0.008926054,0.00829388,0.014296587,0.010772103,0.012122544,0.00897561,0.010758548,0.015259668,0.016348564,0.01452061
587,0.007135555,0.006834082,0.004695665,0.004695665,0.007698494,0.009291214,0.008290454,0.00614785,0.006411363,0.006132121,0.006335088,0.008057469,0.00887492,0.008263396,0.014241662,0.010742443,0.012095359,0.008943779,0.01073336,0.015194311,0.016315747,0.014465483
588,0.007091948,0.006805116,0.004670955,0.004670955,0.007590904,0.009181543,0.008174268,0.006100493,0.006352283,0.006088877,0.006264202,0.007991046,0.008733302,0.008178876,0.014074769,0.010649568,0.012007645,0.008852558,0.010648552,0.015007432,0.016191766,0.014288061
589,0.007035546,0.00676205,0.004648414,0.004648414,0.007477445,0.009057951,0.008053289,0.006043483,0.006287812,0.006044295,0.006199995,0.007916237,0.008591314,0.008086957,0.013928349,0.010559373,0.011919848,0.008762904,0.010561979,0.014859129,0.016085155,0.014141696
590,0.007003537,0.006740094,0.004640036,0.004640036,0.007430101,0.009002236,0.008005479,0.006017706,0.006264974,0.006026583,0.006186706,0.00788127,0.008539809,0.008049074,0.013893897,0.010532393,0.01189258,0.008732641,0.010535028,0.014832348,0.016069709,0.014117626
591,0.006905882,0.006672105,0.004608395,0.004608395,0.007308312,0.008844996,0.007873056,0.00596347,0.006209279,0.005978947,0.006150117,0.007804714,0.00845411,0.007960176,0.013820321,0.010464916,0.011827043,0.00865072,0.010463338,0.014779485,0.01601271,0.014057169
592,0.006789997,0.006589542,0.004565789,0.004565789,0.007175318,0.008668479,0.007724879,0.005912198,0.006151281,0.00592796,0.00610594,0.00772958,0.008383376,0.007876702,0.013736112,0.01039227,0.011746559,0.008555723,0.010386328,0.014709778,0.015930079,0.013975495
593,0.006739756,0.006553012,0.004546445,0.004546445,0.007116769,0.008593488,0.007661313,0.005889384,0.00612614,0.005906897,0.006085062,0.007696034,0.008346836,0.007844242,0.013691027,0.010360122,0.011704346,0.008512385,0.010354056,0.014666153,0.015889,0.01393021
594,0.006625946,0.006463291,0.004505362,0.004505362,0.006989666,0.0084291,0.007520301,0.005835333,0.006069466,0.005863292,0.006041984,0.00762023,0.008266428,0.007765442,0.0135944,0.010287362,0.011613976,0.008422587,0.010275613,0.014578581,0.015805891,0.013834447
595,0.006562378,0.0064101,0.004483622,0.004483622,0.006921112,0.008339703,0.007442854,0.005804096,0.006037932,0.00584075,0.006019783,0.007577972,0.008222561,0.007719102,0.013542857,0.010246751,0.011565818,0.008376126,0.010229441,0.014534634,0.01576386,0.013783969
596,0.006373228,0.00625935,0.004416016,0.004416016,0.00673187,0.008079817,0.007226069,0.005723367,0.005951205,0.005775009,0.005953138,0.007458636,0.00811064,0.007587034,0.013396466,0.010134201,0.011428348,0.0082404,0.010099749,0.014416204,0.015638745,0.013643837
597,0.006149535,0.00608598,0.004335648,0.004335648,0.006516944,0.007783416,0.006982451,0.005629506,0.005849832,0.005696058,0.005875532,0.007317799,0.007989648,0.007436312,0.013228303,0.010005088,0.011265137,0.008084736,0.009948155,0.014282894,0.015485198,0.01348422
598,0.006051424,0.006010169,0.004301147,0.004301147,0.006422705,0.007657503,0.006878173,0.005585135,0.005803654,0.005660306,0.005842372,0.007254038,0.007936709,0.007371319,0.013154987,0.009947913,0.011191237,0.008018335,0.00988008,0.014224067,0.015414737,0.013414257
599,0.00580828,0.005834882,0.004214787,0.004214787,0.006192646,0.007346971,0.006635138,0.005482144,0.005690304,0.005562482,0.005760969,0.007098783,0.007799613,0.007200693,0.012979094,0.009810202,0.011009942,0.007848323,0.009711639,0.014067735,0.015244676,0.013242254
600,0.005582151,0.005688711,0.004133129,0.004133129,0.005984489,0.007066548,0.006426325,0.005387322,0.005584917,0.00545893,0.005682784,0.006952856,0.007667069,0.007037458,0.012814638,0.009675867,0.010843108,0.007692621,0.009550611,0.013919611,0.015086595,0.01307348
601,0.005501056,0.005642015,0.00410333,0.00410333,0.005912153,0.006970744,0.006356269,0.005351121,0.0055467,0.00541745,0.005652842,0.006898425,0.007618682,0.006979855,0.012752759,0.009622068,0.01078367,0.007640533,0.009489951,0.013868994,0.015028113,0.013006747
602,0.005367709,0.005568045,0.004056129,0.004056129,0.005790745,0.006809064,0.006240357,0.005288841,0.005479284,0.005343135,0.005600888,0.006803433,0.007533148,0.006877375,0.012647164,0.009528955,0.010676008,0.007546948,0.009386714,0.013777002,0.014929304,0.012900509
603,0.005315458,0.005540771,0.004038728,0.004038728,0.005741673,0.006743187,0.006194502,0.005262764,0.005450084,0.005310299,0.005578877,0.006762874,0.007496001,0.006832498,0.012603448,0.00948964,0.010627783,0.007505451,0.009344137,0.013735629,0.014888977,0.012861004
604,0.005218556,0.005494627,0.004006461,0.004006461,0.005646468,0.00661722,0.006109719,0.005205535,0.005396407,0.005241446,0.005529252,0.006680045,0.007420133,0.006740773,0.012499245,0.009404383,0.010524847,0.007426158,0.009249055,0.013647085,0.01480287,0.012754775
605,0.005154331,0.005467203,0.003986443,0.003986443,0.005580383,0.006529337,0.006049479,0.005158989,0.005355391,0.00518961,0.005478903,0.006616296,0.00736523,0.006673177,0.012407078,0.009332856,0.010440992,0.007363773,0.009165875,0.013571645,0.014727701,0.01265861
606,0.005134756,0.005458648,0.003981291,0.003981291,0.005560431,0.006501546,0.006028167,0.005143594,0.005338854,0.005173791,0.005456168,0.006594815,0.007349048,0.00665243,0.012375397,0.009307273,0.010411849,0.007339184,0.009135201,0.013543374,0.014698313,0.012629169
607,0.005097354,0.005444319,0.003970456,0.003970456,0.005517422,0.006443842,0.005985297,0.005111678,0.005304371,0.00514123,0.005402997,0.006546034,0.00730395,0.006598374,0.012294643,0.009229299,0.010334341,0.007279318,0.009063197,0.013460375,0.014632508,0.01256024
608,0.005069746,0.005432918,0.003962482,0.003962482,0.005481588,0.006394965,0.005949455,0.005077323,0.005271921,0.005115683,0.005345837,0.006497532,0.007256655,0.006545149,0.012211728,0.009144377,0.010252156,0.007220052,0.008986678,0.013380064,0.014568665,0.012483585
609,0.005059967,0.005427292,0.003960191,0.003960191,0.00546881,0.006375998,0.005935171,0.00505949,0.005257416,0.005106879,0.005319114,0.00647633,0.007238278,0.006525232,0.012177885,0.009111845,0.010218337,0.007196064,0.008951489,0.01335448,0.014541238,0.012446419
610,0.005040832,0.005418125,0.003955408,0.003955408,0.005443839,0.00633984,0.005906285,0.00502814,0.005225747,0.005088245,0.005270388,0.006433727,0.00719844,0.006483619,0.012110397,0.009044238,0.0101528,0.007151697,0.008885513,0.013297755,0.01448866,0.012383449
611,0.005031477,0.005414583,0.003952916,0.003952916,0.005431646,0.006322648,0.005891682,0.005014623,0.005208583,0.005078415,0.005248387,0.006412327,0.00717698,0.006461923,0.012076751,0.009009164,0.010121083,0.007131318,0.008854726,0.013266613,0.014463509,0.012357646
612,0.005006335,0.005400698,0.003947821,0.003947821,0.005398822,0.006276396,0.005856506,0.004979709,0.005172836,0.005052678,0.005188044,0.00635741,0.0071222,0.006407436,0.011991107,0.00892551,0.01003923,0.007071162,0.008773629,0.013187115,0.014389074,0.012272425
613,0.00498003,0.005385205,0.003939982,0.003939982,0.005364841,0.006230744,0.005822476,0.004945275,0.005136054,0.005028118,0.005127327,0.006301259,0.007066125,0.006349533,0.011903412,0.008841368,0.009953995,0.007007586,0.008694992,0.013110318,0.014316736,0.012179602
614,0.004969512,0.005380056,0.003934748,0.003934748,0.005351491,0.006214151,0.005809019,0.00493224,0.005117856,0.005019465,0.005104951,0.006278624,0.007043369,0.006324421,0.011867717,0.008805807,0.009918895,0.006983786,0.008666665,0.013081877,0.014293682,0.012146197
615,0.004942193,0.005365607,0.003926053,0.003926053,0.005318724,0.006174115,0.005773491,0.004894352,0.005077602,0.004992977,0.005048977,0.006223752,0.006986692,0.00626725,0.011780271,0.008724556,0.0098366,0.006925297,0.008584529,0.013004738,0.014227836,0.012059086
616,0.004918734,0.005355449,0.003921583,0.003921583,0.005286881,0.006134592,0.005740104,0.004857003,0.00504055,0.004964003,0.004993427,0.006170133,0.006930421,0.006213938,0.011695252,0.008645595,0.009760146,0.00686879,0.00850272,0.012926034,0.014164565,0.011979192
617,0.004912077,0.005354591,0.003920573,0.003920573,0.005274455,0.006118512,0.005728789,0.004844505,0.005025554,0.004952863,0.004971474,0.006148751,0.006908071,0.006192685,0.011661984,0.008612321,0.009730886,0.006846974,0.008474721,0.01289603,0.014144085,0.011953004
618,0.004894547,0.005349561,0.003915936,0.003915936,0.005251535,0.006088827,0.005705821,0.004815265,0.004997332,0.004929907,0.004933865,0.006105734,0.006862219,0.006149541,0.011600147,0.00854789,0.009676701,0.006801844,0.008420518,0.012836614,0.014097715,0.011894885
619,0.004883676,0.005345388,0.003912309,0.003912309,0.00524104,0.006075221,0.005694168,0.004798523,0.004984106,0.00491809,0.00491821,0.006084098,0.006838715,0.00612765,0.011571578,0.008516733,0.009651776,0.006778531,0.008394314,0.012807203,0.014071824,0.011862953
620,0.004863172,0.005339888,0.003907572,0.003907572,0.005214508,0.006044313,0.005664684,0.004764242,0.004953093,0.00489758,0.004882099,0.006042392,0.006788502,0.006073883,0.0115046,0.008446621,0.009594781,0.006727755,0.008341548,0.012747603,0.014026215,0.011792735
621,0.004847353,0.005339284,0.003905863,0.003905863,0.005189765,0.006018562,0.005639222,0.00473899,0.004925265,0.004881253,0.004847902,0.006007341,0.006739818,0.006030501,0.011442586,0.008384163,0.009543926,0.006687644,0.00829601,0.012693668,0.013987818,0.011726095
622,0.004841165,0.005340008,0.003905265,0.003905265,0.005181059,0.006010114,0.00563159,0.004731278,0.004915225,0.004873618,0.004834159,0.005992361,0.006717845,0.006018996,0.011418981,0.008360659,0.009525141,0.006674995,0.008277033,0.012669921,0.013969138,0.01169774
623,0.004828664,0.005344239,0.00390315,0.00390315,0.00515892,0.005990102,0.005613285,0.004711567,0.004897568,0.004854722,0.004806287,0.005956602,0.006667584,0.005981781,0.011365248,0.008303961,0.009484886,0.006641529,0.008233033,0.012617898,0.013930682,0.011645213
624,0.004821475,0.005351059,0.003901235,0.003901235,0.005138951,0.005972863,0.005594026,0.004693038,0.004880657,0.004839753,0.004783845,0.005926754,0.006614505,0.005942963,0.011313776,0.00824806,0.009455007,0.006609659,0.008192904,0.012568894,0.013901783,0.011600298
625,0.004820598,0.005354372,0.003900835,0.003900835,0.005132415,0.005967188,0.005585439,0.004686508,0.004871361,0.004836046,0.004775533,0.005917686,0.006589713,0.005929853,0.011292432,0.008225352,0.009446599,0.006598606,0.0081778,0.012548165,0.01389266,0.011579556
626,0.004825507,0.005363612,0.00389948,0.00389948,0.005116045,0.00596112,0.005568362,0.004676325,0.004860792,0.004828504,0.004758128,0.00589807,0.006542097,0.005903852,0.011246172,0.008184366,0.009427189,0.006576501,0.00815054,0.012501841,0.013872199,0.011529404
627,0.004831292,0.005369538,0.003898525,0.003898525,0.005106211,0.005960727,0.005559871,0.004672672,0.004859517,0.004824668,0.004749035,0.005887522,0.006519273,0.00589096,0.011221256,0.008166087,0.009416188,0.00656545,0.008138384,0.012476247,0.013860861,0.011499994
628,0.004840901,0.005370703,0.003897649,0.003897649,0.005082753,0.005951789,0.005537252,0.004659949,0.004853323,0.004812815,0.00472892,0.0058647,0.00647011,0.005867344,0.011184377,0.008135201,0.009397995,0.006546657,0.008115612,0.012443601,0.013846562,0.011459216
629,0.004831769,0.005359959,0.003895902,0.003895902,0.005059472,0.005927124,0.005512379,0.004651766,0.004844655,0.004803258,0.004712013,0.0058491,0.006437826,0.005850956,0.011173626,0.008111849,0.009389064,0.006534525,0.008101228,0.012443385,0.013848249,0.01144594
630,0.004818813,0.005353976,0.003894075,0.003894075,0.005049813,0.005911003,0.005501635,0.004652652,0.004840908,0.00480172,0.004706128,0.005845774,0.006431882,0.005845291,0.011174837,0.008101105,0.009387327,0.006530134,0.008097459,0.012450222,0.013852896,0.011444031
631,0.004783689,0.005337912,0.003887389,0.003887389,0.005024592,0.005868255,0.005470665,0.004654025,0.004835055,0.004796917,0.00469396,0.005837621,0.006415327,0.005833492,0.011178973,0.008079913,0.009389784,0.006523862,0.008095716,0.012466137,0.013872322,0.011453666
632,0.004751088,0.005323554,0.00387974,0.00387974,0.004998744,0.005826567,0.005441303,0.004661367,0.004837103,0.004793576,0.004687952,0.005832152,0.006403676,0.005827995,0.011193739,0.008063559,0.009401394,0.00652318,0.008102005,0.012488676,0.013897704,0.011465289
633,0.004740656,0.005319278,0.00387695,0.00387695,0.004988459,0.005811507,0.005432166,0.004668222,0.004841255,0.0047935,0.004688228,0.005831509,0.006402635,0.005828632,0.01120558,0.008057654,0.009408809,0.006524377,0.008106269,0.012502138,0.013908308,0.011465369
634,0.00471808,0.005311958,0.003871845,0.003871845,0.004969318,0.005781666,0.005412934,0.004677867,0.004844806,0.004794265,0.004689213,0.005835002,0.006399842,0.005830581,0.011227838,0.008051237,0.009428637,0.00652915,0.008121279,0.012529849,0.013932131,0.011482481
635,0.004705936,0.005308915,0.00386953,0.00386953,0.004960462,0.005766885,0.005402838,0.004680657,0.004844205,0.004795106,0.004689922,0.005839138,0.00639809,0.005831893,0.011238256,0.008050726,0.009441051,0.006532725,0.008132025,0.012544099,0.013945349,0.011499513
636,0.004683829,0.005309564,0.003866164,0.003866164,0.004938996,0.005733279,0.005381518,0.004693132,0.004853251,0.004800934,0.004698372,0.005851408,0.00639392,0.005840015,0.011275805,0.00805241,0.009474928,0.006539693,0.008156926,0.01258775,0.01399339,0.011544893
637,0.004667652,0.005315342,0.003863266,0.003863266,0.004919832,0.005704506,0.005361898,0.004710988,0.004869442,0.004807111,0.004711358,0.005866914,0.006396912,0.005853764,0.011325547,0.008056597,0.009516775,0.006551428,0.008191182,0.012641311,0.014053075,0.011600756
638,0.004661438,0.005317429,0.003861421,0.003861421,0.004913278,0.005694558,0.005353503,0.00471916,0.004875985,0.004808301,0.004716604,0.005874287,0.006402322,0.005860702,0.011348158,0.008058589,0.009537158,0.006559769,0.008211285,0.012665471,0.014077939,0.011628271
639,0.00464831,0.005320836,0.003857929,0.003857929,0.004895686,0.005668361,0.005335685,0.004744231,0.004886661,0.004815904,0.004725562,0.005900598,0.006410775,0.005883633,0.011405648,0.008069118,0.009590317,0.006578686,0.008261363,0.012725603,0.014137359,0.011685945
640,0.004636261,0.005324303,0.003855194,0.003855194,0.004877037,0.005642446,0.005320033,0.004770558,0.004894952,0.004824343,0.004732686,0.005929152,0.006415001,0.005908625,0.011461953,0.008079014,0.009642574,0.006596322,0.008310399,0.012784969,0.014196693,0.01174245
641,0.004631127,0.005326451,0.003854104,0.003854104,0.004869428,0.005632778,0.005313806,0.004779985,0.004899111,0.00482637,0.004736098,0.005938767,0.006416183,0.005917625,0.01148338,0.008080373,0.009662054,0.006603383,0.008329459,0.012808363,0.014221471,0.011768796
642,0.00462277,0.005329677,0.003849404,0.003849404,0.00485028,0.005610865,0.005294434,0.004808335,0.004909503,0.004835228,0.00474333,0.005961409,0.006416554,0.005942376,0.011539994,0.008088994,0.009709362,0.006618294,0.008376631,0.012864206,0.014286848,0.01182261
643,0.004615,0.005333687,0.003843843,0.003843843,0.004829623,0.005587448,0.005272174,0.004835776,0.004921093,0.004843652,0.004752014,0.005986748,0.006409393,0.005964338,0.011586762,0.008097046,0.009752048,0.006629818,0.0084205,0.012900309,0.014345734,0.011863566
644,0.004610454,0.005336621,0.003841893,0.003841893,0.004820504,0.005576276,0.005263059,0.004844293,0.004926449,0.004845244,0.004756878,0.00599906,0.006403044,0.005970549,0.011598344,0.008097835,0.009766906,0.006633493,0.008436259,0.012903963,0.014364021,0.011877054
645,0.004606433,0.005340785,0.003837437,0.003837437,0.004801452,0.005559435,0.005243907,0.004864837,0.004933402,0.004848368,0.004762333,0.006019799,0.006382114,0.005982344,0.011608291,0.008094313,0.009790523,0.006637304,0.008457466,0.012900504,0.014393473,0.011877672
646,0.004606958,0.005342016,0.003834931,0.003834931,0.004791519,0.005553766,0.005233869,0.004876863,0.004935,0.004849902,0.004762924,0.006028227,0.006367534,0.005987929,0.011606657,0.008090002,0.009799282,0.00663744,0.008462915,0.012893391,0.014404638,0.011864801
647,0.004608878,0.005336225,0.003829256,0.003829256,0.004763347,0.005536275,0.005205378,0.004900743,0.004940789,0.004853738,0.004764969,0.0060402,0.006326644,0.005994322,0.011606679,0.008080867,0.00981324,0.00662912,0.008467995,0.012890799,0.01442448,0.011845244
