Wavelength,WMS_04,WMS_05,WMS_06,WMS_07,WMS_09,WMS_13,WMS_14,WMS_15,WMS_16,WMS_17,WMS_18,WMS_19,WMS_20,WMS_22,WMS_23,WMS_24,WMS_25,WMS_26,WMS_27,WMS_29,WMS_30,WMS_31,WMS_32,WMS_33,WMS_34,WMS_35,WMS_36,WMS_37,WMS_38,WMS_39,WMS_47,WMS_48,WMS_49,WMS_50,WMS_51,WMS_52,WMS_53,WMS_54,WMS_55,WMS_56,WMS_59,WMS_60,WMS_61,WMS_62,WMS_64,WMS_65,WMS_66,WMS_67,WMS_68,WMS_69,WMS_70,WMS_71
444,0.007226461,0.006806838,0.005574396,0.005869863,0.005404796,0.003709302,0.003079737,0.002892724,0.004168597,0.016508829,0.003227789,0.003685748,0.003491524,0.003771485,0.002310731,0.002469352,0.002310731,0.004385328,0.00211683,0.009505565,0.005640361,0.004169789,0.011154783,0.010170375,0.015406684,0.009792885,0.009828821,0.002440888,0.007612431,0.009792885,0.000220865,0.001009128,0.001620376,0.001620376,0.002244068,0.001323789,0.002075882,0.002827574,0.001993912,0.002418933,0.002664931,0.002935013,0.00743042,0.003213124,0.00983633,0.005296544,0.004579616,0.003592395,0.004914807,0.009016341,0.008043248,0.008909213
445,0.007287826,0.006866884,0.00563015,0.005931257,0.005452082,0.003743977,0.003106348,0.002917836,0.004183724,0.016551458,0.003264546,0.003712818,0.003515378,0.00378999,0.002336729,0.002493176,0.002336729,0.004414378,0.00215671,0.009565118,0.005689205,0.004193116,0.01122803,0.010203625,0.015440434,0.009838848,0.009886974,0.002462756,0.00762903,0.009838848,0.00027383,0.001040516,0.001646079,0.001646079,0.002291424,0.001392677,0.002118217,0.002853223,0.002025166,0.002451178,0.002684379,0.002957094,0.007393175,0.003238819,0.009844887,0.005310633,0.004625603,0.003614899,0.004938485,0.009064865,0.008099321,0.008933448
446,0.007348616,0.006926592,0.005685871,0.005993435,0.005498993,0.003776436,0.003132936,0.002942812,0.004198865,0.016596648,0.003302046,0.003740246,0.003539204,0.003809318,0.002363735,0.002516632,0.002363735,0.004444549,0.002197236,0.00962325,0.005738124,0.004212223,0.01130391,0.010234502,0.015475925,0.009888942,0.009948153,0.002484488,0.007643321,0.009888942,0.000326456,0.001071288,0.001669382,0.001669382,0.002339649,0.001461389,0.002159405,0.00288111,0.00206282,0.00248238,0.002707083,0.002978729,0.007357972,0.00326183,0.009857208,0.00532114,0.004667165,0.003636926,0.004962075,0.009115027,0.008154157,0.008973865
447,0.00741452,0.006986654,0.005734636,0.006047015,0.005546044,0.003808015,0.003156359,0.002968165,0.004215932,0.016663349,0.0033387,0.003768501,0.003561459,0.003820364,0.002392361,0.002535232,0.002392361,0.004460931,0.002247693,0.009677732,0.005776386,0.004243129,0.011354768,0.010272139,0.015515897,0.009946377,0.009994095,0.002509323,0.007666558,0.009946377,0.000347596,0.001084877,0.00167557,0.00167557,0.002356366,0.001491011,0.002174464,0.002896977,0.002080056,0.002494088,0.002718337,0.002986147,0.007347106,0.003267347,0.009862604,0.005323862,0.00468027,0.003645512,0.004975565,0.009133189,0.008175913,0.008998734
448,0.007479884,0.007046072,0.005784237,0.006101444,0.005589053,0.00384815,0.003180869,0.002993003,0.004224251,0.016715198,0.00337369,0.003796368,0.00358291,0.003833635,0.00241879,0.002554499,0.00241879,0.004473025,0.00229372,0.009760216,0.005818574,0.004282438,0.011411054,0.010312874,0.015546601,0.010001969,0.010040462,0.002532974,0.007668814,0.010001969,0.000388067,0.001110503,0.001687798,0.001687798,0.002389326,0.001545699,0.002206581,0.002926104,0.002107417,0.002519021,0.002736192,0.003000393,0.007328594,0.003284801,0.009875254,0.005327808,0.004711879,0.003661983,0.005002661,0.009163397,0.008214131,0.009031663
449,0.007544615,0.007104732,0.005834818,0.00615687,0.005627318,0.003898329,0.003206658,0.003017235,0.004222302,0.016749613,0.003406727,0.003823781,0.003603415,0.003849517,0.002442638,0.00257455,0.002442638,0.004480084,0.002334548,0.009875574,0.00586537,0.004331611,0.011473711,0.010357244,0.015566424,0.010055399,0.01008733,0.002555234,0.00764644,0.010055399,0.000407399,0.00112254,0.001693837,0.001693837,0.00240557,0.001570765,0.002223639,0.002939363,0.002117541,0.002532246,0.002742794,0.003007221,0.007320948,0.003296737,0.009882509,0.005329033,0.004730381,0.003669868,0.005016266,0.009175444,0.008230591,0.009039724
450,0.007610341,0.00716242,0.005884553,0.0062113,0.005671695,0.003951247,0.003235377,0.003044347,0.004236334,0.016776851,0.00344248,0.003851114,0.003626171,0.003866933,0.002468166,0.002598858,0.002468166,0.00447733,0.002353935,0.009975623,0.005916563,0.004372261,0.011540767,0.010402182,0.015587007,0.010101228,0.01014768,0.002577431,0.007655046,0.010101228,0.000460855,0.001157584,0.001710431,0.001710431,0.002445446,0.00163655,0.002266214,0.002971393,0.002150942,0.00256532,0.002765705,0.003026724,0.0072864,0.003320673,0.009895991,0.005333756,0.004776548,0.003698292,0.00504222,0.009189929,0.008283095,0.009059366
451,0.007676254,0.007220518,0.005934989,0.006266719,0.0057188,0.004004528,0.003264778,0.003072381,0.004255466,0.016800726,0.003479358,0.003879017,0.003650474,0.003884544,0.002494745,0.002624427,0.002494745,0.00447587,0.002366166,0.010070105,0.00597029,0.00440886,0.01160757,0.010447147,0.015607176,0.010144838,0.010209433,0.002600175,0.007672915,0.010144838,0.000517884,0.001194656,0.001731314,0.001731314,0.002488082,0.00170827,0.002311668,0.003003059,0.002186644,0.00259848,0.002790298,0.003049909,0.007241722,0.003341229,0.009892012,0.005341114,0.004812207,0.003724181,0.005060821,0.009198422,0.008339257,0.009069557
452,0.007741536,0.007284032,0.005992917,0.006332291,0.005774831,0.004054851,0.00329339,0.003101669,0.004281493,0.016812814,0.003519482,0.003911694,0.003682448,0.003900431,0.002526223,0.002651053,0.002526223,0.004505985,0.002366602,0.010152473,0.006035067,0.004431023,0.01166287,0.010491112,0.01562235,0.010186848,0.010253541,0.002627483,0.007699093,0.010186848,0.000540788,0.001208722,0.001741643,0.001741643,0.002507085,0.001739272,0.002331606,0.003015954,0.002199067,0.002611792,0.002798582,0.003060417,0.007223948,0.003349786,0.009881806,0.005344975,0.004820199,0.00372953,0.005067074,0.009204476,0.008359376,0.009068166
453,0.007807627,0.007348125,0.006050468,0.006395319,0.005831263,0.004089938,0.003323106,0.003130093,0.00431173,0.016831426,0.003561506,0.00394341,0.003712741,0.00391772,0.002556317,0.002679538,0.002556317,0.004545885,0.002371165,0.010195596,0.006101866,0.004466426,0.011730049,0.010533469,0.01565815,0.010229009,0.01030343,0.00265344,0.007739454,0.010229009,0.000582734,0.001238423,0.001763739,0.001763739,0.002546856,0.001801748,0.002370496,0.003041076,0.002225515,0.002639302,0.002815698,0.003077358,0.007191168,0.003362373,0.009867005,0.005348719,0.004842333,0.003739323,0.00508455,0.009211808,0.008393288,0.009071081
454,0.007874747,0.007412953,0.006107539,0.006455108,0.005888206,0.004105634,0.003354226,0.003157415,0.004347324,0.016858342,0.003605945,0.003973903,0.003740895,0.003936793,0.00258465,0.00271039,0.00258465,0.004598238,0.002380982,0.010188769,0.006171237,0.004518681,0.011812348,0.010573778,0.0157202,0.01027136,0.010360677,0.002677678,0.007797868,0.01027136,0.000601776,0.001254059,0.001775505,0.001775505,0.002567623,0.001833222,0.002389449,0.003053302,0.00223954,0.0026535,0.002824529,0.00308379,0.007176163,0.003366403,0.00986241,0.005348602,0.004856474,0.003743767,0.005095773,0.009213086,0.008407081,0.009075387
455,0.007935501,0.007474859,0.006162855,0.006513522,0.005941795,0.004131446,0.003384809,0.00318621,0.004367509,0.016879136,0.003646239,0.004004524,0.003765025,0.003952286,0.002613194,0.002736751,0.002613194,0.004630792,0.00237714,0.010220695,0.006239987,0.004561249,0.011878858,0.010615063,0.015762339,0.01030292,0.010413801,0.002701964,0.007831473,0.01030292,0.000658379,0.001293539,0.001800898,0.001800898,0.002616811,0.001902358,0.002440361,0.00308108,0.00227627,0.00268504,0.002844939,0.003097814,0.007140553,0.003383305,0.00985059,0.005347607,0.00488659,0.003764483,0.005114358,0.009216544,0.00845728,0.00907735
456,0.007995216,0.007535873,0.006217551,0.006571313,0.005993988,0.004161389,0.003415092,0.003215202,0.004384242,0.016897393,0.003685272,0.004034884,0.003788366,0.003967301,0.00264157,0.002761874,0.00264157,0.004657288,0.002370152,0.010264753,0.006308307,0.004599663,0.011941454,0.010655756,0.015797972,0.010332109,0.010465256,0.002726088,0.007858655,0.010332109,0.000720057,0.001332923,0.001823617,0.001823617,0.002662684,0.001970657,0.002490552,0.003104535,0.002308186,0.002713668,0.002863757,0.003112335,0.007102447,0.003401016,0.009840647,0.005349845,0.00491662,0.003783015,0.00512827,0.009221299,0.008507214,0.009074141
457,0.008062686,0.007596721,0.006271381,0.006627188,0.006042639,0.00420131,0.003444114,0.003242016,0.004411329,0.016909272,0.003724122,0.004062562,0.003815417,0.003987633,0.002667861,0.002787932,0.002667861,0.004682504,0.002371572,0.010313817,0.006374425,0.004626729,0.012011277,0.01068849,0.015828577,0.010368964,0.010512777,0.002748646,0.007894725,0.010368964,0.000744175,0.001348463,0.001832712,0.001832712,0.002680136,0.002001296,0.002508784,0.003112437,0.002317397,0.002724955,0.002870996,0.003119264,0.007084947,0.003405855,0.009837929,0.00535296,0.004930674,0.003785275,0.005134819,0.009223875,0.008520741,0.009073275
458,0.008128074,0.007656583,0.006325062,0.006684619,0.006093936,0.004231368,0.003472237,0.003269521,0.004441182,0.016928395,0.003762941,0.004092211,0.003841976,0.004005605,0.002696495,0.002816343,0.002696495,0.004717258,0.002376939,0.010344335,0.006440327,0.004659598,0.01207411,0.010725808,0.015860829,0.010402672,0.01055938,0.002771437,0.007935149,0.010402672,0.00078796,0.0013799,0.001852984,0.001852984,0.002717627,0.00206205,0.00255059,0.003135398,0.00234113,0.002746277,0.002885358,0.003137531,0.007054554,0.003420501,0.00983309,0.005352929,0.004951512,0.0038007,0.005152768,0.009228829,0.008552057,0.00908285
459,0.008190704,0.007715141,0.006378543,0.006744112,0.006148739,0.004248351,0.003499168,0.003297941,0.004474701,0.016957123,0.003801721,0.004124474,0.003867884,0.004020452,0.002728232,0.002847872,0.002728232,0.004764654,0.002387535,0.010350267,0.006505943,0.004700159,0.012127678,0.010769203,0.015895265,0.010432211,0.010604764,0.002794539,0.007981343,0.010432211,0.000807628,0.001395797,0.001864163,0.001864163,0.002737667,0.002092165,0.002574166,0.003150456,0.002355653,0.002756313,0.002892481,0.003148868,0.007041661,0.003430308,0.009830968,0.005349783,0.004958295,0.003813865,0.005164169,0.009231206,0.008569845,0.009093291
460,0.008254086,0.007776302,0.006433133,0.006800722,0.006198727,0.004273285,0.003530841,0.003326233,0.004501067,0.016990423,0.003842175,0.004155282,0.003893756,0.004036628,0.002756701,0.002874051,0.002756701,0.004805668,0.002401568,0.010374756,0.006572771,0.004734507,0.012187548,0.01080719,0.015932111,0.010461257,0.010654033,0.002817673,0.008018029,0.010461257,0.00086926,0.001437016,0.001889427,0.001889427,0.002787405,0.002164682,0.002626119,0.003178235,0.002386614,0.002783572,0.002910353,0.003171392,0.007006153,0.003445989,0.009828674,0.005353288,0.004991575,0.003834419,0.005188691,0.009243475,0.00862423,0.009097779
461,0.008317344,0.007837869,0.006487959,0.00685687,0.006247521,0.004300857,0.003563746,0.003354427,0.004525374,0.017024228,0.003882856,0.004185383,0.003919607,0.004053288,0.002784192,0.002898741,0.002784192,0.004843664,0.002416959,0.010406758,0.006639552,0.004766408,0.012249294,0.010843867,0.015968598,0.01049043,0.010704507,0.002840631,0.008051072,0.01049043,0.000936883,0.00147883,0.001913941,0.001913941,0.002838457,0.002238498,0.002678549,0.003199014,0.002417262,0.002811525,0.002932319,0.003189457,0.006976263,0.003463488,0.009830727,0.005362368,0.00503369,0.003853785,0.005213698,0.009260416,0.008682556,0.009104073
462,0.008376944,0.007895235,0.006541645,0.006917552,0.006299636,0.004329726,0.003593945,0.003382046,0.004551703,0.017048527,0.00392048,0.004212991,0.003945356,0.004070594,0.002812241,0.002925458,0.002812241,0.004871515,0.002435102,0.01045549,0.006701984,0.004793419,0.01230988,0.010884564,0.015993748,0.010522465,0.010754758,0.002861717,0.008077645,0.010522465,0.000962541,0.001495321,0.00192437,0.00192437,0.002859812,0.002269912,0.002702599,0.003207073,0.002431472,0.002822255,0.002943536,0.003196335,0.006968988,0.003475111,0.009832953,0.005364795,0.005049308,0.003865762,0.005225583,0.009267465,0.008704285,0.009116321
463,0.008439511,0.007952907,0.006596372,0.006978435,0.006351372,0.004360838,0.003624412,0.003410245,0.004579337,0.017070917,0.003960864,0.004243973,0.003972475,0.004088427,0.002842839,0.002954355,0.002842839,0.004905928,0.002457066,0.010497527,0.006769296,0.004827547,0.012371733,0.010924468,0.016025272,0.010553814,0.010804172,0.002885619,0.00811028,0.010553814,0.001013972,0.001528983,0.001946844,0.001946844,0.002902686,0.00233748,0.002750877,0.003227238,0.002457466,0.002846101,0.002965155,0.003216409,0.006949579,0.003494713,0.009834178,0.005374087,0.005082624,0.003884599,0.005246022,0.009280851,0.008747735,0.009130147
464,0.008506176,0.008011002,0.006652536,0.007039596,0.006402583,0.004395047,0.003655247,0.003439246,0.004608776,0.01709067,0.004005061,0.004279612,0.004001489,0.004106988,0.002876958,0.002986262,0.002876958,0.004949404,0.002484306,0.010530321,0.006843348,0.004871506,0.012435336,0.010963277,0.016065601,0.010584216,0.010852431,0.002913411,0.008151287,0.010584216,0.001039744,0.001546155,0.001958888,0.001958888,0.002924205,0.002373634,0.002775104,0.003239344,0.00246925,0.002859217,0.002975558,0.003229605,0.006937445,0.003502692,0.009833177,0.005380952,0.005100321,0.00389146,0.005254575,0.009287187,0.008769456,0.009131727
465,0.008571121,0.008076102,0.006715787,0.007104286,0.006459923,0.004423352,0.003688472,0.003469115,0.004645716,0.017119474,0.004049137,0.004314381,0.00403014,0.00412544,0.0029095,0.003016051,0.0029095,0.004998046,0.002516009,0.010554184,0.00691113,0.004912258,0.012509272,0.011005823,0.016112378,0.010614326,0.01091319,0.002938217,0.00820331,0.010614326,0.001105495,0.001592836,0.001989278,0.001989278,0.002981225,0.00246184,0.002837691,0.003270176,0.002499832,0.002888918,0.003001399,0.003257778,0.006909797,0.003529059,0.009829684,0.005391291,0.005145727,0.003915317,0.005288375,0.009302755,0.008837244,0.009150377
466,0.008635571,0.008143236,0.006780888,0.007169386,0.006519465,0.004450089,0.00372237,0.003499174,0.004683242,0.017151244,0.004093336,0.004348966,0.004058959,0.004144055,0.002941453,0.00304535,0.002941453,0.005048017,0.002549793,0.010575654,0.006977446,0.00495213,0.012586176,0.011049561,0.016161666,0.010645463,0.01097729,0.002962424,0.008256949,0.010645463,0.001175048,0.001640745,0.002020313,0.002020313,0.003041057,0.00255269,0.002899104,0.003304185,0.002529435,0.002918211,0.003027366,0.003284023,0.006884499,0.003554104,0.009834334,0.005404651,0.005191892,0.003939827,0.005323244,0.009328831,0.008902089,0.009175576
467,0.008700518,0.008208578,0.00684207,0.007227366,0.006581722,0.004479818,0.003755454,0.003528381,0.004702733,0.017184095,0.004139178,0.004384481,0.004090627,0.004164673,0.002972485,0.003076461,0.002972485,0.005094918,0.002590368,0.010601437,0.007048951,0.004993333,0.012660104,0.011093419,0.016215757,0.01068791,0.011035261,0.002990116,0.008291757,0.01068791,0.001204623,0.001659145,0.002033004,0.002033004,0.003065388,0.002591487,0.002922157,0.003319468,0.00254024,0.002930919,0.003037897,0.003295292,0.006874714,0.00356076,0.009841477,0.005414536,0.005210348,0.00394734,0.005332867,0.009345675,0.008920865,0.009183705
468,0.008764854,0.008271727,0.006898471,0.007285841,0.006641727,0.004512779,0.003788945,0.00355769,0.004728402,0.017218619,0.004183674,0.004419795,0.004121377,0.004184773,0.003003921,0.003106628,0.003003921,0.00513655,0.002631206,0.010633682,0.007114367,0.00503245,0.012734661,0.011138098,0.016269011,0.010733037,0.011094903,0.003016663,0.008331663,0.010733037,0.001263252,0.001697743,0.002056463,0.002056463,0.003113187,0.002667254,0.002974382,0.003343051,0.002565443,0.00295656,0.003056905,0.003319312,0.006854475,0.003582184,0.009852183,0.005433525,0.005250139,0.003965063,0.005359426,0.009376438,0.008966366,0.009193948
469,0.008828378,0.008331967,0.006948532,0.007344971,0.006698745,0.004550023,0.003822977,0.003587133,0.00476226,0.017255361,0.004226388,0.004454841,0.004150907,0.004204185,0.003035895,0.003135544,0.003035895,0.005171198,0.002672395,0.010674494,0.007171712,0.005068802,0.012810051,0.011183864,0.016321154,0.010781718,0.011156761,0.003041695,0.008378328,0.010781718,0.001292305,0.00171794,0.002067233,0.002067233,0.003136655,0.002704223,0.003003554,0.003351351,0.002579841,0.002969493,0.003065384,0.003332064,0.006844022,0.003596953,0.009855747,0.005442628,0.005271474,0.003975273,0.005376362,0.009390356,0.00899309,0.009196063
470,0.008899583,0.008395016,0.007006224,0.007408151,0.006753901,0.004581668,0.003854874,0.003617715,0.004786924,0.017307504,0.004271472,0.004490603,0.00418107,0.004223807,0.003068576,0.003163894,0.003068576,0.005214144,0.002717967,0.010721094,0.00722733,0.005120965,0.012884645,0.011230831,0.016370802,0.010822543,0.011215,0.003067732,0.008405076,0.010822543,0.001366774,0.001763343,0.002095738,0.002095738,0.003196844,0.002800767,0.00306946,0.003381822,0.002615633,0.002999699,0.003093896,0.003361002,0.006819484,0.00362715,0.009873456,0.005464071,0.005325271,0.004001404,0.005412597,0.009439741,0.009062902,0.009227121
471,0.008972059,0.008459027,0.007065316,0.007471915,0.006808477,0.004612715,0.003886138,0.003648501,0.004808018,0.017360844,0.004316915,0.004526328,0.004211323,0.004243462,0.003101173,0.003192016,0.003101173,0.00525708,0.00276228,0.010773827,0.007281837,0.005175818,0.012959368,0.011278043,0.016418421,0.010862904,0.011272982,0.003093969,0.008425147,0.010862904,0.001443319,0.00181026,0.002124103,0.002124103,0.00325681,0.002898927,0.00313205,0.003415509,0.002648017,0.003027549,0.003121114,0.003393057,0.006800824,0.003656086,0.009895807,0.005488354,0.005379212,0.004034607,0.005448842,0.009495618,0.009130261,0.00927057
472,0.009034131,0.008523727,0.007115337,0.00752943,0.006863129,0.0046543,0.00391779,0.003677886,0.004823111,0.017381191,0.004358849,0.004559686,0.004240594,0.004262822,0.003131004,0.00321969,0.003131004,0.005276339,0.002782805,0.01086529,0.007331266,0.005209935,0.013037508,0.011324043,0.016454869,0.010921409,0.011338943,0.003119136,0.00844171,0.010921409,0.001474448,0.001831972,0.002134732,0.002134732,0.003280054,0.002937513,0.003157905,0.003427026,0.002659008,0.003038125,0.003128298,0.003408925,0.006796248,0.003669595,0.009904014,0.005500298,0.005400691,0.004051889,0.005465788,0.00951603,0.009154532,0.009285077
